id,loan_amnt,int_rate,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,zip_code_prefix
37097447,12000.0,14.99,C5,10+ years,MORTGAGE,42000.0,2014-12-01,Charged Off,credit_card,AL,26.89,0.0,680.0,684.0,1.0,35.0,,20.0,0.0,30607.0,79.9,46.0,11882.83,8506.02,2914.08,0.0,0.0,61.0,0.0,96.0,106262.0,38300.0,7.0,5313.0,394.0,97.4,0.0,0.0,189.0,1.0,1.0,3.0,7.0,1.0,,0.0,8.0,17.0,8.0,22.0,3.0,19.0,40.0,17.0,20.0,0.0,0.0,0.0,4.0,95.7,0.0,0.0,123300.0,30607.0,15400.0,0.0,358
37117462,14500.0,15.59,D1,1 year,RENT,43360.0,2014-12-01,Charged Off,debt_consolidation,CA,27.71,0.0,665.0,669.0,0.0,,,14.0,0.0,12356.0,70.7,20.0,5055.94,3377.49,1678.45,0.0,0.0,,0.0,0.0,33053.0,17600.0,4.0,2543.0,1249.0,88.3,0.0,0.0,118.0,8.0,8.0,0.0,8.0,11.0,,0.0,5.0,8.0,6.0,8.0,3.0,12.0,17.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,41118.0,33053.0,10700.0,23518.0,935
37097433,25600.0,7.49,A4,< 1 year,MORTGAGE,60000.0,2014-12-01,Fully Paid,debt_consolidation,MI,15.92,0.0,720.0,724.0,0.0,,,18.0,0.0,21568.0,43.9,36.0,28472.0742758653,25600.0,2872.07,0.0,0.0,,0.0,0.0,98129.0,49100.0,6.0,5452.0,19705.0,43.7,0.0,0.0,111.0,15.0,15.0,1.0,19.0,13.0,,0.0,7.0,10.0,9.0,15.0,6.0,14.0,29.0,10.0,18.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,135035.0,31376.0,35000.0,13500.0,484
37247404,24000.0,9.49,B2,10+ years,MORTGAGE,150000.0,2014-12-01,Fully Paid,debt_consolidation,GA,11.16,0.0,720.0,724.0,2.0,55.0,,7.0,0.0,21156.0,46.0,17.0,27643.547665219903,24000.0,3643.55,0.0,0.0,55.0,0.0,0.0,360024.0,46000.0,4.0,51432.0,24835.0,18.6,0.0,0.0,191.0,2.0,2.0,4.0,2.0,1.0,55.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,443408.0,74622.0,30500.0,65708.0,303
37247400,10000.0,11.44,B4,2 years,RENT,178000.0,2014-12-01,Fully Paid,credit_card,CA,12.12,0.0,670.0,674.0,2.0,,,17.0,0.0,28420.0,80.1,29.0,10647.69,10000.0,647.69,0.0,0.0,,0.0,0.0,177407.0,35500.0,11.0,10436.0,3885.0,82.4,0.0,0.0,185.0,2.0,2.0,0.0,5.0,2.0,,0.0,8.0,12.0,8.0,8.0,15.0,12.0,14.0,12.0,17.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,189037.0,177407.0,22100.0,153537.0,950
36801180,16700.0,14.99,C5,2 years,MORTGAGE,35000.0,2014-12-01,Charged Off,credit_card,MS,39.23,0.0,720.0,724.0,1.0,57.0,,13.0,0.0,7222.0,38.8,45.0,16393.33,12319.22,3874.11,0.0,0.0,57.0,0.0,0.0,22634.0,18600.0,5.0,2263.0,4876.0,28.3,0.0,0.0,143.0,8.0,5.0,3.0,11.0,5.0,57.0,1.0,2.0,7.0,2.0,7.0,16.0,10.0,26.0,7.0,13.0,0.0,0.0,0.0,4.0,95.6,0.0,0.0,57327.0,22634.0,6800.0,38727.0,390
37157439,35000.0,18.54,E1,9 years,MORTGAGE,210000.0,2014-12-01,Fully Paid,debt_consolidation,TX,13.51,1.0,710.0,714.0,2.0,19.0,,20.0,0.0,24646.0,66.3,60.0,39558.93,35000.0,4558.93,0.0,0.0,,0.0,0.0,345392.0,37200.0,8.0,18179.0,4272.0,80.4,0.0,0.0,266.0,2.0,2.0,5.0,8.0,1.0,33.0,0.0,4.0,11.0,5.0,9.0,30.0,14.0,25.0,11.0,20.0,0.0,0.0,0.0,6.0,86.7,0.0,0.0,409278.0,75618.0,21800.0,71438.0,785
37297435,2000.0,7.49,A4,2 years,RENT,49000.0,2014-12-01,Fully Paid,debt_consolidation,CA,9.53,0.0,695.0,699.0,1.0,,110.0,4.0,1.0,834.0,12.3,6.0,2238.4585333884,2000.0,238.46,0.0,0.0,,0.0,0.0,7033.0,6800.0,3.0,1758.0,5966.0,12.3,0.0,0.0,80.0,1.0,1.0,0.0,1.0,1.0,,0.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,21265.0,7033.0,6800.0,14465.0,935
37177157,35000.0,14.99,C5,10+ years,RENT,120000.0,2014-12-01,Fully Paid,debt_consolidation,NY,4.67,1.0,680.0,684.0,2.0,16.0,,18.0,0.0,14384.0,32.1,36.0,41407.92000283,35000.0,6407.92,0.0,0.0,,0.0,0.0,20557.0,44800.0,9.0,1142.0,27222.0,34.4,0.0,0.0,105.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,7.0,8.0,14.0,25.0,2.0,17.0,33.0,8.0,18.0,0.0,0.0,0.0,2.0,91.7,0.0,0.0,52090.0,20557.0,41500.0,7290.0,100
37097468,4000.0,12.99,C2,< 1 year,RENT,26000.0,2014-12-01,Charged Off,debt_consolidation,CO,25.07,0.0,660.0,664.0,3.0,63.0,55.0,14.0,1.0,9298.0,64.0,48.0,1535.37,661.39,279.04,0.0,0.0,52.0,0.0,0.0,9528.0,14600.0,9.0,794.0,1988.0,73.0,0.0,0.0,362.0,1.0,1.0,2.0,1.0,0.0,63.0,0.0,4.0,11.0,9.0,18.0,1.0,11.0,45.0,8.0,12.0,,0.0,0.0,4.0,58.0,1.0,0.0,15800.0,9528.0,7950.0,1200.0,802
36611226,8000.0,8.67,B1,3 years,RENT,45000.0,2014-12-01,Fully Paid,credit_card,WI,12.64,0.0,710.0,714.0,1.0,,,18.0,0.0,7540.0,26.8,32.0,9028.3435532383,8000.0,1028.34,0.0,0.0,,0.0,0.0,118208.0,28100.0,5.0,6567.0,5456.0,46.0,0.0,0.0,44.0,3.0,3.0,0.0,4.0,3.0,,0.0,3.0,6.0,3.0,3.0,20.0,10.0,12.0,6.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,121520.0,118208.0,10100.0,93420.0,531
37267388,5600.0,10.49,B3,8 years,MORTGAGE,60000.0,2014-12-01,Fully Paid,small_business,OH,9.92,1.0,720.0,724.0,0.0,17.0,,13.0,0.0,4411.0,21.9,30.0,6273.3300001738,5600.0,673.33,0.0,0.0,,0.0,0.0,129123.0,20100.0,8.0,11738.0,11589.0,27.6,0.0,0.0,146.0,9.0,2.0,2.0,19.0,9.0,17.0,0.0,1.0,1.0,5.0,9.0,13.0,10.0,15.0,1.0,13.0,0.0,0.0,0.0,3.0,96.7,0.0,0.0,153927.0,27879.0,16000.0,23856.0,450
37317445,10000.0,9.49,B2,< 1 year,OWN,40000.0,2014-12-01,Fully Paid,debt_consolidation,MS,16.47,0.0,700.0,704.0,1.0,33.0,,7.0,0.0,10047.0,64.8,22.0,11456.1854527058,10000.0,1456.19,0.0,0.0,33.0,0.0,0.0,142596.0,15500.0,1.0,20371.0,3453.0,74.4,0.0,0.0,175.0,16.0,16.0,2.0,16.0,0.0,,1.0,3.0,3.0,3.0,3.0,15.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,167774.0,43088.0,13500.0,43091.0,386
37307428,8000.0,6.49,A2,10+ years,OWN,79000.0,2014-12-01,Fully Paid,credit_card,FL,8.57,0.0,720.0,724.0,1.0,,116.0,11.0,1.0,5196.0,17.3,20.0,8640.2300000148,8000.0,640.23,0.0,0.0,,0.0,0.0,170123.0,30000.0,3.0,15466.0,18653.0,20.6,0.0,0.0,129.0,3.0,3.0,2.0,3.0,3.0,,0.0,5.0,6.0,6.0,8.0,2.0,9.0,16.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,206924.0,21336.0,23500.0,26124.0,331
35693572,5000.0,15.59,D1,7 years,MORTGAGE,53000.0,2014-12-01,Fully Paid,credit_card,RI,25.25,2.0,680.0,684.0,0.0,2.0,,11.0,0.0,42114.0,78.9,33.0,6287.510232937198,5000.0,1287.51,0.0,0.0,,0.0,0.0,262829.0,53400.0,0.0,23894.0,6057.0,87.0,0.0,0.0,211.0,38.0,38.0,7.0,38.0,22.0,2.0,0.0,7.0,9.0,7.0,15.0,2.0,9.0,24.0,9.0,11.0,0.0,0.0,0.0,0.0,93.9,0.0,0.0,309900.0,42114.0,46500.0,0.0,028
35703852,17000.0,6.03,A1,10+ years,MORTGAGE,75000.0,2014-12-01,Fully Paid,debt_consolidation,IN,16.03,0.0,705.0,709.0,1.0,,,17.0,0.0,18462.0,22.0,31.0,18620.8258454753,17000.0,1620.83,0.0,0.0,,0.0,235.0,226938.0,84100.0,2.0,15129.0,45239.0,28.3,0.0,0.0,212.0,25.0,22.0,2.0,25.0,3.0,,0.0,5.0,7.0,8.0,12.0,6.0,15.0,23.0,7.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,307217.0,37771.0,63100.0,28117.0,474
37167391,8000.0,6.49,A2,10+ years,OWN,30000.0,2014-12-01,Fully Paid,major_purchase,FL,0.0,0.0,815.0,819.0,0.0,,,14.0,0.0,0.0,0.0,31.0,8822.706117152,8000.0,822.71,0.0,0.0,,0.0,0.0,21731.0,40700.0,3.0,1672.0,35100.0,0.0,0.0,0.0,231.0,14.0,14.0,1.0,18.0,18.0,,0.0,0.0,0.0,7.0,16.0,2.0,13.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,71250.0,0.0,35100.0,0.0,331
37187451,7500.0,11.99,B5,10+ years,OWN,48000.0,2014-12-01,Fully Paid,other,NY,4.36,0.0,710.0,714.0,0.0,59.0,,7.0,0.0,4579.0,19.3,12.0,8898.8031246245,7500.0,1398.8,0.0,0.0,59.0,0.0,0.0,4579.0,23700.0,5.0,654.0,17643.0,20.5,0.0,0.0,203.0,7.0,7.0,0.0,7.0,13.0,59.0,1.0,4.0,5.0,5.0,8.0,0.0,7.0,12.0,5.0,7.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,23700.0,4579.0,22200.0,0.0,104
37137518,7000.0,8.67,B1,10+ years,RENT,40000.0,2014-12-01,Fully Paid,other,PA,31.89,0.0,685.0,689.0,1.0,,,19.0,0.0,15331.0,21.8,27.0,7782.2400021018,7000.0,782.24,0.0,0.0,,0.0,3489.0,54074.0,70300.0,6.0,3004.0,28880.0,31.2,0.0,0.0,368.0,20.0,4.0,0.0,20.0,4.0,,0.0,3.0,8.0,4.0,5.0,9.0,14.0,18.0,8.0,19.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,119065.0,54074.0,42000.0,48765.0,186
37277417,19650.0,7.49,A4,6 years,OWN,41000.0,2014-12-01,Fully Paid,credit_card,CA,12.41,0.0,690.0,694.0,0.0,62.0,,6.0,0.0,11181.0,39.1,16.0,20529.84,19650.0,879.84,0.0,0.0,62.0,0.0,0.0,11181.0,28600.0,3.0,2236.0,4934.0,46.9,0.0,0.0,196.0,8.0,8.0,2.0,11.0,11.0,,2.0,2.0,3.0,3.0,7.0,3.0,6.0,10.0,3.0,6.0,0.0,0.0,0.0,3.0,87.5,0.0,0.0,28600.0,11181.0,9300.0,0.0,917
37287460,18000.0,12.99,C2,10+ years,MORTGAGE,50000.0,2014-12-01,Fully Paid,debt_consolidation,CA,17.77,1.0,700.0,704.0,2.0,18.0,,18.0,0.0,26780.0,44.8,39.0,21848.1229513674,18000.0,3848.12,0.0,1.0,18.0,0.0,0.0,164462.0,59800.0,4.0,9137.0,15662.0,62.0,0.0,0.0,150.0,1.0,1.0,1.0,8.0,3.0,,1.0,9.0,13.0,9.0,15.0,10.0,16.0,27.0,13.0,18.0,0.0,0.0,1.0,3.0,94.9,0.0,0.0,295000.0,29043.0,41200.0,1500.0,926
36591253,9000.0,12.39,C1,2 years,RENT,37440.0,2014-12-01,Fully Paid,debt_consolidation,CA,21.35,0.0,680.0,684.0,1.0,63.0,,10.0,0.0,6443.0,96.2,19.0,10817.6798612152,9000.0,1817.68,0.0,0.0,63.0,0.0,0.0,49108.0,6700.0,2.0,4911.0,257.0,96.2,0.0,0.0,88.0,13.0,13.0,0.0,13.0,3.0,63.0,1.0,2.0,2.0,2.0,4.0,14.0,2.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,53149.0,49108.0,6700.0,46449.0,920
37097437,10000.0,8.19,A5,10+ years,MORTGAGE,52000.0,2014-12-01,Fully Paid,small_business,MI,1.67,0.0,785.0,789.0,0.0,,,6.0,0.0,5484.0,12.8,15.0,10947.32,10000.0,947.32,0.0,0.0,,0.0,0.0,88782.0,43000.0,1.0,17756.0,18586.0,22.6,0.0,0.0,171.0,13.0,13.0,2.0,13.0,13.0,,0.0,2.0,3.0,3.0,4.0,4.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,129550.0,5484.0,24000.0,0.0,490
37187423,6400.0,8.67,B1,10+ years,MORTGAGE,64000.0,2014-12-01,Fully Paid,home_improvement,SC,18.63,1.0,685.0,689.0,0.0,13.0,,12.0,0.0,4861.0,29.3,24.0,7122.0400000037,6400.0,722.04,0.0,0.0,,0.0,0.0,37845.0,16600.0,4.0,3154.0,7159.0,37.7,0.0,0.0,103.0,25.0,6.0,0.0,25.0,6.0,13.0,0.0,5.0,7.0,6.0,7.0,11.0,9.0,12.0,7.0,12.0,0.0,0.0,0.0,3.0,95.8,0.0,0.0,57573.0,37845.0,11500.0,38698.0,290
37177368,12500.0,13.66,C3,< 1 year,RENT,83500.0,2014-12-01,Fully Paid,debt_consolidation,OR,28.37,0.0,685.0,689.0,0.0,,79.0,19.0,1.0,15031.0,75.5,37.0,14317.500000023601,12500.0,1817.5,0.0,0.0,,0.0,0.0,112544.0,19900.0,5.0,5923.0,1985.0,86.2,0.0,0.0,63.0,4.0,4.0,0.0,4.0,5.0,,0.0,4.0,5.0,5.0,5.0,31.0,6.0,6.0,5.0,19.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,116951.0,112544.0,14400.0,97051.0,970
37297394,22300.0,6.99,A3,6 years,OWN,81000.0,2014-12-01,Fully Paid,debt_consolidation,NJ,23.02,0.0,695.0,699.0,0.0,,,18.0,0.0,37305.0,58.9,49.0,24659.6795461171,22300.0,2359.68,0.0,0.0,,0.0,0.0,401672.0,63300.0,7.0,25105.0,16441.0,66.0,0.0,0.0,127.0,4.0,4.0,2.0,4.0,14.0,,0.0,6.0,9.0,6.0,15.0,12.0,12.0,35.0,9.0,18.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,445931.0,75707.0,48300.0,48790.0,071
37107414,4000.0,8.19,A5,10+ years,OWN,55000.0,2014-12-01,Fully Paid,debt_consolidation,TX,6.43,1.0,695.0,699.0,1.0,23.0,,22.0,0.0,4366.0,18.0,36.0,4399.31,4000.0,399.31,0.0,0.0,23.0,0.0,0.0,134682.0,24200.0,19.0,6734.0,6694.0,19.3,0.0,0.0,204.0,6.0,6.0,0.0,6.0,1.0,74.0,4.0,4.0,9.0,8.0,9.0,11.0,20.0,25.0,9.0,22.0,0.0,0.0,1.0,1.0,88.9,0.0,0.0,154516.0,134682.0,8300.0,130316.0,799
35893607,8000.0,11.44,B4,4 years,MORTGAGE,30000.0,2014-12-01,Fully Paid,debt_consolidation,FL,12.24,1.0,665.0,669.0,0.0,19.0,,8.0,0.0,1260.0,6.7,19.0,8831.66,8000.0,831.66,0.0,0.0,22.0,0.0,1864.0,60724.0,18800.0,1.0,7591.0,5082.0,4.1,0.0,0.0,178.0,34.0,3.0,2.0,34.0,,41.0,2.0,1.0,2.0,2.0,3.0,4.0,6.0,13.0,2.0,8.0,0.0,0.0,1.0,1.0,89.5,0.0,0.0,110800.0,7122.0,5300.0,6000.0,321
37097441,3500.0,12.99,C2,10+ years,RENT,78804.0,2014-12-01,Charged Off,other,VA,25.99,0.0,685.0,689.0,0.0,,,11.0,0.0,42028.0,91.6,13.0,1273.63,491.57,213.42,30.0,0.0,,0.0,0.0,79930.0,45900.0,2.0,7993.0,2092.0,95.1,0.0,0.0,170.0,11.0,11.0,0.0,15.0,15.0,,0.0,5.0,6.0,6.0,7.0,3.0,8.0,10.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,87948.0,79930.0,42900.0,42048.0,236
12917665,6000.0,7.49,A4,10+ years,MORTGAGE,45000.0,2014-12-01,Fully Paid,debt_consolidation,NC,27.52,1.0,745.0,749.0,0.0,13.0,,16.0,0.0,18918.0,27.5,30.0,6607.4100016772,6000.0,607.41,0.0,0.0,,0.0,0.0,126118.0,68900.0,5.0,7882.0,40148.0,29.2,0.0,0.0,177.0,11.0,8.0,3.0,11.0,2.0,13.0,0.0,4.0,6.0,6.0,12.0,2.0,13.0,25.0,6.0,16.0,0.0,0.0,0.0,2.0,93.3,0.0,0.0,193796.0,47862.0,56700.0,39896.0,286
37237359,5000.0,7.49,A4,10+ years,RENT,30000.0,2014-12-01,Fully Paid,debt_consolidation,NY,13.24,0.0,720.0,724.0,0.0,,,6.0,0.0,7211.0,62.2,16.0,5598.262020069399,5000.0,598.26,0.0,0.0,,0.0,0.0,8715.0,11600.0,0.0,1453.0,689.0,91.3,0.0,0.0,173.0,43.0,41.0,0.0,49.0,15.0,,0.0,3.0,3.0,3.0,11.0,3.0,4.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,19893.0,8715.0,7900.0,8293.0,100
37147431,5000.0,13.66,C3,1 year,RENT,60000.0,2014-12-01,Charged Off,debt_consolidation,HI,30.94,0.0,670.0,674.0,0.0,,,20.0,0.0,14317.0,88.9,43.0,3179.34,2109.16,778.24,0.0,0.0,,0.0,0.0,84678.0,16100.0,5.0,4234.0,416.0,97.0,0.0,0.0,165.0,11.0,6.0,0.0,11.0,12.0,,0.0,8.0,9.0,8.0,10.0,29.0,10.0,14.0,9.0,20.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,92023.0,84678.0,13900.0,75923.0,968
36211394,28000.0,6.49,A2,2 years,RENT,145000.0,2014-12-01,Fully Paid,credit_card,DC,19.07,0.0,745.0,749.0,1.0,,,16.0,0.0,29289.0,15.5,48.0,29349.61,28000.0,1349.61,0.0,0.0,,0.0,0.0,206201.0,188500.0,13.0,13747.0,147757.0,15.8,0.0,0.0,163.0,6.0,5.0,1.0,6.0,6.0,,0.0,8.0,9.0,9.0,24.0,14.0,12.0,33.0,9.0,16.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,420100.0,89316.0,175500.0,70600.0,200
37127396,21000.0,8.67,B1,10+ years,MORTGAGE,94500.0,2014-12-01,Fully Paid,credit_card,AK,12.17,0.0,675.0,679.0,0.0,66.0,,8.0,0.0,12496.0,71.4,22.0,22893.440005668,21000.0,1893.44,0.0,0.0,,0.0,277.0,394411.0,17500.0,3.0,49301.0,2753.0,77.1,0.0,0.0,186.0,2.0,2.0,4.0,27.0,10.0,66.0,0.0,4.0,5.0,4.0,6.0,10.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,420632.0,43172.0,12000.0,50009.0,995
36850189,18000.0,9.49,B2,10+ years,MORTGAGE,150000.0,2014-12-01,Fully Paid,credit_card,MO,16.57,1.0,710.0,714.0,1.0,6.0,,7.0,0.0,5963.0,35.3,44.0,20747.072496156597,18000.0,2747.07,0.0,0.0,,0.0,312.0,468177.0,16900.0,3.0,66882.0,5590.0,51.4,0.0,0.0,280.0,9.0,9.0,6.0,74.0,0.0,6.0,0.0,2.0,3.0,2.0,20.0,9.0,4.0,29.0,3.0,7.0,0.0,0.0,0.0,2.0,86.4,0.0,0.0,500735.0,12172.0,11500.0,9935.0,633
37177291,28000.0,14.31,C4,6 years,MORTGAGE,120000.0,2014-12-01,Fully Paid,debt_consolidation,IN,25.88,0.0,685.0,689.0,1.0,,,19.0,0.0,26406.0,62.6,39.0,31557.94,28000.0,3557.94,0.0,0.0,,0.0,0.0,344314.0,42200.0,4.0,18122.0,13163.0,58.9,0.0,0.0,170.0,17.0,3.0,4.0,19.0,3.0,,0.0,5.0,7.0,7.0,11.0,20.0,9.0,15.0,7.0,19.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,420375.0,127176.0,32000.0,140959.0,462
37107445,2000.0,14.99,C5,8 years,MORTGAGE,45000.0,2014-12-01,Fully Paid,debt_consolidation,MO,20.21,0.0,715.0,719.0,0.0,,,6.0,0.0,2935.0,97.8,31.0,2295.0935457729,2000.0,295.09,0.0,0.0,,0.0,0.0,309025.0,3000.0,2.0,51504.0,,,0.0,0.0,105.0,59.0,4.0,1.0,,,,0.0,0.0,1.0,0.0,4.0,24.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,315089.0,68507.0,0.0,61822.0,631
37247405,7000.0,8.19,A5,8 years,RENT,24000.0,2014-12-01,Fully Paid,debt_consolidation,WI,15.8,1.0,670.0,674.0,1.0,4.0,,8.0,0.0,11129.0,58.9,18.0,7915.6843579015,7000.0,915.68,0.0,0.0,4.0,0.0,93.0,11303.0,18900.0,0.0,1413.0,5132.0,66.7,0.0,0.0,195.0,27.0,27.0,0.0,27.0,1.0,62.0,0.0,5.0,6.0,5.0,11.0,2.0,7.0,14.0,6.0,8.0,0.0,0.0,1.0,0.0,88.9,0.0,0.0,19074.0,11303.0,15400.0,0.0,532
37087363,9000.0,12.99,C2,,RENT,37000.0,2014-12-01,Fully Paid,debt_consolidation,TX,8.86,0.0,755.0,759.0,1.0,,,16.0,0.0,7869.0,14.1,26.0,9077.82,9000.0,77.82,0.0,0.0,,0.0,0.0,25540.0,56300.0,11.0,1596.0,25831.0,23.6,0.0,0.0,92.0,3.0,1.0,0.0,3.0,1.0,,0.0,3.0,3.0,7.0,9.0,14.0,10.0,12.0,3.0,16.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,73962.0,25540.0,33700.0,17662.0,759
37267354,3200.0,13.66,C3,3 years,MORTGAGE,75000.0,2014-12-01,Fully Paid,credit_card,NC,8.9,1.0,660.0,664.0,1.0,17.0,,17.0,0.0,15774.0,68.9,23.0,3907.5789409759996,3200.0,707.58,0.0,0.0,57.0,0.0,187.0,15774.0,22900.0,10.0,928.0,1326.0,87.9,0.0,0.0,84.0,4.0,4.0,0.0,4.0,4.0,57.0,1.0,8.0,13.0,8.0,12.0,2.0,17.0,21.0,13.0,17.0,0.0,0.0,0.0,6.0,91.3,0.0,0.0,22900.0,15774.0,11000.0,0.0,287
37197407,1600.0,11.44,B4,< 1 year,RENT,38000.0,2014-12-01,Fully Paid,other,NV,30.16,0.0,710.0,714.0,0.0,,,23.0,0.0,9342.0,59.1,38.0,1770.2262907556,1600.0,170.23,0.0,0.0,,0.0,0.0,76920.0,15800.0,4.0,3663.0,4578.0,66.3,0.0,0.0,118.0,12.0,12.0,0.0,12.0,17.0,,0.0,4.0,5.0,5.0,7.0,25.0,9.0,13.0,5.0,23.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,84577.0,76920.0,13600.0,68777.0,891
37277458,15000.0,6.03,A1,10+ years,MORTGAGE,270000.0,2014-12-01,Fully Paid,credit_card,IL,10.49,0.0,735.0,739.0,2.0,,,15.0,0.0,46315.0,56.6,28.0,16128.279691778402,15000.0,1128.28,0.0,0.0,,0.0,0.0,241077.0,81800.0,5.0,16072.0,20646.0,69.1,0.0,0.0,360.0,25.0,1.0,1.0,96.0,5.0,,0.0,4.0,5.0,6.0,8.0,12.0,9.0,12.0,5.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,287165.0,151028.0,66800.0,115365.0,611
37277461,6000.0,6.99,A3,10+ years,MORTGAGE,30000.0,2014-12-01,Fully Paid,debt_consolidation,MS,31.14,0.0,735.0,739.0,1.0,,,20.0,0.0,7708.0,9.1,31.0,6647.1938932383,6000.0,647.19,0.0,0.0,,0.0,214.0,24481.0,84300.0,1.0,1440.0,65961.0,8.0,0.0,0.0,336.0,32.0,16.0,0.0,32.0,0.0,,0.0,10.0,12.0,11.0,16.0,6.0,18.0,25.0,12.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,125949.0,24481.0,71700.0,41649.0,395
37127341,6000.0,10.49,B3,10+ years,RENT,24000.0,2014-12-01,Fully Paid,debt_consolidation,CA,17.55,1.0,680.0,684.0,0.0,13.0,,10.0,0.0,3897.0,42.4,39.0,7015.9872171490015,6000.0,1015.99,0.0,0.0,72.0,0.0,0.0,113176.0,9200.0,4.0,11318.0,4019.0,43.4,0.0,0.0,136.0,15.0,15.0,0.0,15.0,18.0,13.0,3.0,3.0,4.0,3.0,6.0,26.0,6.0,13.0,4.0,10.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,111249.0,113176.0,7100.0,102049.0,917
37317385,25000.0,12.39,C1,,RENT,60000.0,2014-12-01,Fully Paid,medical,MO,13.9,0.0,720.0,724.0,0.0,,,4.0,0.0,8792.0,67.6,15.0,30065.069851737,25000.0,5065.07,0.0,0.0,,0.0,0.0,23843.0,13000.0,1.0,5961.0,652.0,92.8,0.0,0.0,208.0,8.0,8.0,1.0,56.0,9.0,,0.0,2.0,3.0,2.0,7.0,3.0,3.0,11.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,39517.0,23843.0,9000.0,26517.0,630
37177330,5000.0,12.39,C1,10+ years,RENT,67520.0,2014-12-01,Fully Paid,debt_consolidation,NJ,12.44,0.0,670.0,674.0,0.0,33.0,,13.0,0.0,12455.0,66.6,29.0,6005.23934473,5000.0,1005.24,0.0,0.0,38.0,0.0,0.0,21141.0,18700.0,7.0,2114.0,1046.0,90.8,0.0,0.0,216.0,13.0,8.0,0.0,13.0,6.0,33.0,3.0,3.0,6.0,4.0,7.0,9.0,11.0,20.0,6.0,13.0,0.0,0.0,0.0,1.0,75.9,0.0,0.0,29034.0,21141.0,11400.0,10334.0,071
